user,tweet,sex,age,ext,sta,agr,con,opn
user753,photo via how social is the web infographic ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,video seniors who eat healthy live longer cnns pat st claire looks at a new study about eating habits ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,the new subspecialty of clinical informatics last fall the american board of medical specialties abms ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,mental models aligning design strategy with human behavior by indi young ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,in the future everything will be a coffee shop via the speculist ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo virtual museum showcases 130 years of nursing stories artifacts via psfk ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo new startup uses algorithims to determine your bra size via chipchick ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo hyperextension and ballet via wandering apricot ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo sculpted fingernail art via geekologie ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,video bof fashion pioneers jefferson hack in conversation with imran amed via the business of fashion ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo collection of work from origami artist robert j lang via oen ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo he said she said how information flows from you to your bosss boss ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo the top 13 women who impacted technology in 2010 ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,for some travelers stranded in airports relief is in 140 characters via pew research centers internet ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo making sense of software development and personality types ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,photo conducted by the uks superdrug chain the study found that ladies with lighter locks earn about ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,read boys in white by howard s becker ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,gilt groupe continues on a roll the former harvard classmates started the shopping site just over three ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,ladies want a career in science want to have a family pick one women in science are not alone in law ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,6 essential skills all employees will need in 2011 1 immigrant perspective 2 circular vision 3 latin ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,fifty writing tools quick list poynter ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,video how to make vietnamese coffee by highbeamfilms ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,lyx is soooo awesome finally figured out how to customize it ,1,1,0.3,0.2,0.2,0.2,0.1
user753,impact algorithms strategies remarkable people use to accomplish remarkable things via study hacks ~,1,1,0.3,0.2,0.2,0.2,0.1
user753,why youre tired causes of fatigue ~,1,1,0.3,0.2,0.2,0.2,0.1
user586,alguem ai assistiu the zero theorem vale o tempo,0,1,0.1,0.2,0.3,0.3,0.1
user586,musical boner ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,hahaha tudo em riba,0,1,0.1,0.2,0.3,0.3,0.1
user586,have you ever wondered what would happen if you fell into a black hole every fucking day,0,1,0.1,0.2,0.3,0.3,0.1
user586,this is so awesomeque tal um botaozinho magico gratis what about a free magic button ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,confere feicers,0,1,0.1,0.2,0.3,0.3,0.1
user586,to all unknown brand designers out there ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,totally nailed it ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,you can now comment with a sticker sai pra la facebook,0,1,0.1,0.2,0.3,0.3,0.1
user586,para de rir cara de caralho,0,1,0.1,0.2,0.3,0.3,0.1
user586,just upgraded to yosemite and im having some issues with the internet anyone else,0,1,0.1,0.2,0.3,0.3,0.1
user586,lets go shit at pedrinhos house meus amigos,0,1,0.1,0.2,0.3,0.3,0.1
user586,doooooowngrading to mountain lion ~wish me luck,0,1,0.1,0.2,0.3,0.3,0.1
user586,guess whos birthday is getting close ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,brazilian elections 2014 ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,letyoussefgogreendaymp3,0,1,0.1,0.2,0.3,0.3,0.1
user586,nao tem parcial essa desgraca,0,1,0.1,0.2,0.3,0.3,0.1
user586,por onde anda weslian roriz,0,1,0.1,0.2,0.3,0.3,0.1
user586,mas glr 3 min e ainda 94 isso so pode ser brincadeira,0,1,0.1,0.2,0.3,0.3,0.1
user586,fecha esse bit torrente e termina de apurar os votos caralho,0,1,0.1,0.2,0.3,0.3,0.1
user586,caralhooooooo,0,1,0.1,0.2,0.3,0.3,0.1
user586,brilliant ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,@ todo um another level,0,1,0.1,0.2,0.3,0.3,0.1
user586,i personally think this is one of the most amazing things a human being has ever done fuck pyramids and shit ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,how to keep your flatmates away from your monster energy ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,crowd funding forum followed you agora vai,0,1,0.1,0.2,0.3,0.3,0.1
user586,featured on print magazines editors pick ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,starting to feel really bad about disneys characters werent they supposed to have a happily ever after just ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,the new @ sound effects are terribly annoying please change it,0,1,0.1,0.2,0.3,0.3,0.1
user586,does anyone here have or knows someone who has a land rover defender id really appreciate that the owners of ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,@ hello would you be so kind to forward this survey to our fellow land rover defender owners ~ cheers,0,1,0.1,0.2,0.3,0.3,0.1
user586, travelling to london united kingdom from bergamo orio al serio airport ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,in case you didnt know ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,ah mas va se foder que passaporte agora vale por 10 anos,0,1,0.1,0.2,0.3,0.3,0.1
user586,textaodetwittertemtambem,0,1,0.1,0.2,0.3,0.3,0.1
user586,i am groak ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,a perfect metaphor for my life ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,4 years ago ~ ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,but i swear i thought i dreamed her she never asked me once about the wrong i did ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,italian cuisine eating burgers at lhamburgheria di eataly ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,toying somewhere between love and abuse ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,this is it happy new year,0,1,0.1,0.2,0.3,0.3,0.1
user586,a hit ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,2015 is the year of the apple watch mamae vai bem ne,0,1,0.1,0.2,0.3,0.3,0.1
user586,oh the irony ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,@ these look amazing i love what you did with the cup,0,1,0.1,0.2,0.3,0.3,0.1
user586,study concludes that women who squirt during sex are actually peeing eu sabia11111111,0,1,0.1,0.2,0.3,0.3,0.1
user586,chipotle mexican grill #ftw ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,how great logos are born ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,vei to comeno uma maca minha mae tinha q v isso,0,1,0.1,0.2,0.3,0.3,0.1
user586,one shower a day keeps the good bacteria away ~,0,1,0.1,0.2,0.3,0.3,0.1
user586,tetesto bicho panda,0,1,0.1,0.2,0.3,0.3,0.1
user545,apple vs google the smartphone smackdown how the world works saloncom ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ coincidentally a recent french piece places busas work in its historical context ~ #digitalhumanities,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ the chair we have just lost seemed to be going in the right direction in that respect #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ keeping the community informed is not seemingly a priority for the plotters #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ believe me the only sane voting member present also feels blindsided #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ at board telecon on 12th i moved a vote of confidence in the chair which was defeated 31 #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ officially there is no vice chair dan has argued that it should be susan its not clear she agrees #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ much of what it says on that web page has been invalidated by structural changes introduced last year #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ my mistake the meeting was actually on the 11th thursday if that matters #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ result btw board is currently trying to agree wording of official statement,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ by their fruits shall ye know them,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ what exactly amazed you that it should be mentioned at all or that it should be mentioned positively just wondering,0,2,0.1,0.1,0.1,0.1,0.1
user545,the motivation claimed by those who engineered the #teiputsch does not reference the chairs vision document,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ which is why @ is such a way cool project,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ i would love to but the current board insists its email is private i have asked for a public statement twice now #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ what are you two up to,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ ostensible reason for voting against martin was nothing to do with his vision doc #teiputsch,0,2,0.1,0.1,0.1,0.1,0.1
user545,sorry just back from dentist so going offline for a while,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ and the winner is,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ sfaics only three uk he institutions have registered for bob so far this seems a shame or am i looking in wrong place,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ so how do you feel about the ubuntu boingswissh ,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ what a nice way to spend the day i will check this evening to see how you got on,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ wanna try that again without the typo #teiputsch ,0,2,0.1,0.1,0.1,0.1,0.1
user545,useful bibliog on digital forensics ~ #forensics,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ tsk tsk are you saying that art is not real,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ both are correct but the former is more formal,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ i hope not though of course p6 will be along some day board or no board,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ all those words and citations and not one measly picture,0,2,0.1,0.1,0.1,0.1,0.1
user545,rt @ a slight rant about poorly planned websites that also manages to bandwagon on the recent riots ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,heres one for david starkie ~ tx florian willan i dont like your tweet sir well teach you the professors way,0,2,0.1,0.1,0.1,0.1,0.1
user545,hugh cayless has some useful comments on #teifuture on his googleplus but i dunno how to link to them from here anyone,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ tx cut and paste the url how obvious and yet how quaint happy birthday bethanie u shd go back to bed,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ more space for thoughtful commentary than here or fb tho,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ i misheard prof elemental as saying i dont like your tweet sir first time round lovin it,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ hows the move going,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ good move come across professor elemental yet ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ oops i meant of course ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ the usual way i expect what are you on about,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ i doubt julia meant 2imply that maybe she felt issues were being trivialised on twitter #teifuture,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ oh you mean trolling it all depends on julias opnion of reality tv maybe sone shd ask her,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ hm yes rereading that msg it does sound like patronising exclusionist guff not good,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ comms failure partly due to prev board policy of keeping all discussion confidential grr #teifuture,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ getting a bit sickly now though surely,0,2,0.1,0.1,0.1,0.1,0.1
user545,~ all v interesting extent of semantic overlap between tei core elements and html5 tags remains to be seen #teifuture,0,2,0.1,0.1,0.1,0.1,0.1
user545,#dayofdh seems to have fallen over victim of its own success clearly,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ not visibly on the dt website tho chiz chiz,0,2,0.1,0.1,0.1,0.1,0.1
user545,was going to spend all day uploading photos to my dayofdh blog but since its bust has spent all day on ~ instead,0,2,0.1,0.1,0.1,0.1,0.1
user545,was going to spend all day uploading photos to my #dayofdh blog but since its bust spent all day on ~ instead,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ but how are we to revell in yr fame if you do not giv link to intrevew chiz chiz,0,2,0.1,0.1,0.1,0.1,0.1
user545,emory university saves rushdies digital data nytimescom ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,rt @ data services a success story bitlyoo5mvw according to jiscrin report sad that ahds is now erased from history,0,2,0.1,0.1,0.1,0.1,0.1
user545,now now boys if you cant fight nicely dont fight at all mt @ uninformed unhinged and unfair the monbiot rant ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,well ive mown the lawn done my email dusted the desk tidied the kitchen suppose id better get on with writing next weeks talks ,0,2,0.1,0.1,0.1,0.1,0.1
user545,connected histories sources for building british history 15001900 ~ version britannique disidore,0,2,0.1,0.1,0.1,0.1,0.1
user545,~ brill radio archive sadly no progs pre 1990 or so but fascinating data set does beeb provide sparql endpoint,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ ~ is what i meant to say brill radio archive sadly no progs pre 1990 or so but fascinating data set,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ obviously lunch wasnt good enough ,0,2,0.1,0.1,0.1,0.1,0.1
user545,sorry all booked up now but looks like it should be fun oucs linked data and practical semantic web workshop ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ i dont think so but will check,0,2,0.1,0.1,0.1,0.1,0.1
user545,nothing in digital form is ever finished it has said so on my home page since c 1997 #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ i just have this ideological problem about paying to download things must get over it,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ is that what we used to call an argument,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ all funding schemes are fragile to a greater or lesser extent,0,2,0.1,0.1,0.1,0.1,0.1
user545,rt @ folksonomies et hypomnemata numeriques ~ some useful thoughts on tweeting in french #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ almost certainly yes if the bizness model works,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ and so it does provided you got to it on a bike,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ wouldnt it be more interesting to know what proportion of the historians are dh faculty #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ acc to y wilks noone bothered to tell bill that iws was coming to oii,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ are hrionline texts in tei,0,2,0.1,0.1,0.1,0.1,0.1
user545,hm i think ian l is only nearly right humanities is traditionally the reinterpreter of great ideas not their custodian #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ so youve given up on nexus already ,0,2,0.1,0.1,0.1,0.1,0.1
user545,i love the way the boundaries of this term humanities are shifting as rapidly as those of sustainmibility were yesterday #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ skimreading yr talk reminds me to suggest dh projects wch dont expose their tei sources shd be strangled at birth,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ skimreading yr #uvashape talk reminds me to suggest dh projects wch dont expose their tei sources shd be strangled at birth,0,2,0.1,0.1,0.1,0.1,0.1
user545,conjecturator seems close to corpus linguistics and closer to authorship studies ie main stream old skool llc #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ im even older than him and i probably agree too #uvashape,0,2,0.1,0.1,0.1,0.1,0.1
user545,edited twitterings around #uvashape will be an interesting spectacle complete with glosses annotation we hope joke,0,2,0.1,0.1,0.1,0.1,0.1
user545,ive subscribed to dananddanfilmss channel on youtube ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,part 2 of oxford #linkeddata workshop about to start after excellent intro from j tennison,0,2,0.1,0.1,0.1,0.1,0.1
user545,gautier poupeau la gazette du web de donnees ~ loadsa links to follow here sting in the tail for poor academics tho,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ depends on your mode of transport but in principle easy,0,2,0.1,0.1,0.1,0.1,0.1
user545,10 years ago we came out of a crisis meeting on the demolition of the humanities computing unit to find the world had changed in other ways,0,2,0.1,0.1,0.1,0.1,0.1
user545,dr who meets semantic web the mythology engine representing stories on the web ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,google is getting antsy the chronicle of higher education ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ @ right thats the essential sorted out then #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,is your digital data archivable cines has a test for that ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,more than half of french phd students dont actually finish their thesis wonder what british is,0,2,0.1,0.1,0.1,0.1,0.1
user545,and they ask me why i like being in france ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ @ looks good tho i am sure ive seen quite a few of those sides before but how did you get them into vimeo,0,2,0.1,0.1,0.1,0.1,0.1
user545,at #dhhh willard indicts the usual suspects for not meeting his high academic stds methinks writing history is about taking revenge,0,2,0.1,0.1,0.1,0.1,0.1
user545,heres a really neat way of detecting dodgy stats tx @ ~,0,2,0.1,0.1,0.1,0.1,0.1
user545,vanhoutte at #dhhh seems to believe there are ontological distinctions amonst disciplines which are independent of socially constructed ones,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ my hypothesis is that the term humanities computing was closely associated by bwell with oup at that time #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,interesting to see which hc foundational texts edward selectes overlooks #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,oh dear evh thinks terms exist independently of their use #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,enjoying @ first return gig to do crowdsourcing you have to taskify wikis are not enough #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,mel sez collecting ephemera remembering anecdotes all of this is part of digital humanities history #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ ~ mechanical turk for linguistic analysis link,0,2,0.1,0.1,0.1,0.1,0.1
user545,@ some foundational figures in humanities computing come from digital archaeology eg sebastian rahtz #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user545,wonder if vanda knows about rechercheisidorefr facetted search system for french dh resources #dhhh,0,2,0.1,0.1,0.1,0.1,0.1
user223,a history of #versace in hiphop ~ via @,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,#summerjamboree @ summer jamboree #14 w @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at camping rocca mare ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at mascalzone senigallia an w 3 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,summer of 69 #quote #summer #sun #69 #sea #umbrella #mascalzone #senigallia #cloud #beach #fun ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at senigallia senigallia an w 4 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at summer jamboree #14 senigallia an w 14 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,making of #hair #style #vintage #banana #elvis #summer #summerjamboree #rock #rockandroll ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at camping rocca mare ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack una giornata al mare by paolo conte ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the dragon castle celtic magic festival @ castello di gradara w 2 others pic ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the dragon castel #gradara ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack anyone else but you by the moldy peaches ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack blood for poppies by garbage ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,blood for poppies #garbage ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack if i ever feel better by @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,say cheese #smile #me #happy #summer #sun ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @,1,1,0.2,0.1,0.2,0.1,0.1
user223,working on a #stopmotion video #storyboard #icecream #dinner #movie ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,my #personality docile extrovert secure agreeable conscientious open to experience discover yours ~ #personalitwit,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack all your gold by @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,all your gold @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,#cocacola laight #spanglish #spain #malaga #costadelsol #espana #font #language ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#paura #costadelsol @ tivoli world pic ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,really oh you #endlesssummer #summer #vacation #costadelsol #family #sister #love #friend ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#cyclotown #milano app @ #foldablehelmet @ iride fixed modena pic ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at tosco natural food ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,@ anche a te ,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack piove by jovanotti ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the best of you @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,discover the #cyclotown #milano @ the ultimate app for #urban #cyclist #foldablehelmet ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack 7 seconds feat neneh cherry by youssou ndour ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,7 seconds ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at ciclofficina ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,vivi #milano in bici con ~ powered by @ #cyclotown #foldablehelmet #salvaiciclisti,1,1,0.2,0.1,0.2,0.1,0.1
user223,#cyclotown ~ the ultimate app for urban cyclists powered by @ #milano,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack is this how you feel by the preatures ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,is this how you feel #stereoplasti #music ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the innovation of loneliness ~ via @,1,1,0.2,0.1,0.2,0.1,0.1
user223,the innovation of loneliness ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack limitedless by @ ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack lady hear me tonight by modjo ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,lady hear me tonight #modjo #vintage #house #music #stereoplasti #radio #soundtracking #soundtrack ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,beautiful pots made with inner tubes of bikes #amazing #design #bike #plant #leaf #black #green #gogreen ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,my soundtrack need to feel loved by unclubbed ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,need to feel loved #unclubbed #stereoplasti #radio #music #stereo #nowplaying #soundtracking #ost ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at impossible partner store maranello fiorano italia w 3 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#guesswho #sunset #photo #photographer #sun #cloud #sky ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,factoryfood al workshop di #food #photography #streetfood #street #lifestyle #chef #blogger #photo ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,rapporto rotterdam by #freekvanarkel a #bologna #fotoindustria #rotterdam #photo #photography ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ top stories today via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at caffe del conte ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,today is the day @ @ @ @ riunite tutte insieme per pranzo #mefelice ,1,1,0.2,0.1,0.2,0.1,0.1
user223,@ @ @ @ io ho smesso totally,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at vibra club for johnny paguro dj cecc alexapx and fakeskinny modena italy w 3 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,thanks @ #luigiottani foe this picture magazzini san pietro formiginemodena ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,super #jelloween #halloween #party yesterday night by @ friends #birthday ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#loureed walk on the wild side ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,on the road to #bosnia #erzegovina #travel ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,early morning #ontheroad #travel #bosnia #erzegovina ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#mostar from the bridge #travel #bosnia #erzegovina ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,on the road back to home #croatia #sea #travel ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at ciclofficina ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,barefoot #casacorsini photo francescoboni ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,from #bosnia with love #wine #red #blatina #dinner ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at piazza grande modena mo w 5 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at kebab house modena emiliaromagna ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,#2years in @ #happybirthday @ webgriffe pic ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,i love #basketball and autumn leaves ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at arsenale bookshop ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,im at la tenda modena emilia romagna w 8 others ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,love them @ @ @ #ggdmodena2 #puroitalianstyle ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,the plasti weekly is out ~ stories via @ @ @,1,1,0.2,0.1,0.2,0.1,0.1
user223,latitante in tour1 @ lucca2 #loudpersonality milano3 ciaspolata by night in the mountains w friends #plastitour,1,1,0.2,0.1,0.2,0.1,0.1
user223,per natale #wishlist #grazie print with light ~ #lumi #lumityper #inkodye #printing #sunlight #photography via @,1,1,0.2,0.1,0.2,0.1,0.1
user223,today shooting in by bedroom ~,1,1,0.2,0.1,0.2,0.1,0.1
user223,music is my radar #radioantenna1 transmission heart and soul of #joydivision @ casa corsini ~,1,1,0.2,0.1,0.2,0.1,0.1
